HOLEID,PROJECTCODE,SAMPLENO,FROM,TO,MidEast,MidNorth,MidRL,SAMPLETYPE,PRIORITY,Au_ppb,Zn_pct
17DD0008,CU_CLIFF,40232013,1411.81,1413.5,113686.6719,2186696.015,3.26720126,QuarterCore,1,26,0.0858
17DD0008,CU_CLIFF,40232016,1416.5,1418,113685.9522,2186695.948,-1.27058255,QuarterCore,1,47,0.0908
17DD0008,CU_CLIFF,40232029,1430.5,1432,113683.7477,2186695.73,-15.09416216,QuarterCore,1,52,0.0804
17DD0008,CU_CLIFF,40232039,1445,1446.5,113681.3812,2186695.567,-29.39798778,QuarterCore,1,80,0.161
17DD0008,CU_CLIFF,40232054,1464,1465.5,113678.1611,2186695.267,-48.12062696,QuarterCore,1,26,0.0526
17DD0008,CU_CLIFF,40232084,1506.2,1507.48,113670.9572,2186694.803,-89.5862426,QuarterCore,1,40,0.1185
17DD0008,CU_CLIFF,40232087,1508.89,1510,113670.5095,2186694.772,-92.15229203,QuarterCore,1,52,0.147
17DD0008,CU_CLIFF,40232106,1532,1533.78,113666.4987,2186694.524,-115.2500612,QuarterCore,1,42,0.0931
17DD0008,CU_CLIFF,40232122,1554.5,1555.9,113662.7004,2186694.134,-137.2305334,QuarterCore,1,28,0.0609
17DD0008,CU_CLIFF,40232128,1563,1564.21,113661.2883,2186694.062,-145.5153472,QuarterCore,1,31,0.0574
17DD0008,CU_CLIFF,40232139,1577.75,1579.75,113658.6979,2186693.83,-160.4352211,QuarterCore,1,33,0.0762
17DD0008,CU_CLIFF,40232147,1589,1591,113656.7798,2186693.59,-171.5178889,QuarterCore,1,49,0.104
17DD0008,CU_CLIFF,40232168,1618.5,1620,113651.9317,2186692.733,-200.3503997,QuarterCore,1,40,0.0666
17DD0008,CU_CLIFF,40232174,1626,1627.5,113650.6782,2186692.499,-207.7411874,QuarterCore,1,33,0.0438
17DD0008,CU_CLIFF,40232181,1634.5,1635.5,113649.2886,2186692.268,-215.8699837,QuarterCore,1,31,0.0448
17DD0008,CU_CLIFF,40232186,1639,1640.5,113648.4872,2186692.088,-220.5483737,QuarterCore,1,39,0.0504
17DD0008,CU_CLIFF,40232188,1642,1643.5,113647.9754,2186691.963,-223.5017165,QuarterCore,1,50,0.0564
17DD0008,CU_CLIFF,40232196,1652.5,1653.5,113646.1792,2186691.576,-233.5856571,QuarterCore,1,64,0.0693
17DD0008,CU_CLIFF,40232202,1658,1659,113645.219,2186691.35,-238.9964541,QuarterCore,1,23,0.0506
17DD0008,CU_CLIFF,40232208,1663.92,1665.58,113644.133,2186691.083,-245.1455695,QuarterCore,1,50,0.152
17DD0008,CU_CLIFF,40232213,1669,1670,113643.3091,2186690.917,-249.8201022,QuarterCore,1,56,0.0704
17DD0008,CU_CLIFF,40232224,1682.5,1684,113640.8819,2186690.443,-263.344536,QuarterCore,1,21,0.0383
17DD0008,CU_CLIFF,40232246,1709.5,1711,113635.8733,2186689.256,-289.849344,QuarterCore,1,71,0.0921
17DD0009,CU_CLIFF,40232264,66,68,113357.589,2186653.732,1288.775974,QuarterCore,1,45,0.0365
17DD0009,CU_CLIFF,40232277,85.91,88,113352.6903,2186648.491,1270.15509,QuarterCore,1,90,0.0514
17DD0009,CU_CLIFF,40232279,89.5,91,113351.8748,2186647.623,1267.082845,QuarterCore,1,47,0.0348
17DD0009,CU_CLIFF,40232292,105.2,106.6,113347.9562,2186643.521,1252.497269,QuarterCore,1,90,0.0382
17DD0009,CU_CLIFF,40232317,137.55,139,113339.6772,2186635.314,1222.294249,QuarterCore,1,25,0.01675
17DD0009,CU_CLIFF,40232322,143,145,113338.1901,2186633.904,1216.948606,QuarterCore,1,19,0.01515
17DD0009,CU_CLIFF,40232323,145,146.91,113337.6799,2186633.427,1215.122615,QuarterCore,1,41,0.0293
17DD0009,CU_CLIFF,40232334,158.5,160,113334.1999,2186630.201,1202.703285,QuarterCore,1,10,0.01275
17DD0009,CU_CLIFF,40232349,178,179.2,113329.1643,2186625.481,1184.626269,QuarterCore,1,28,0.0379
17DD0009,CU_CLIFF,40232356,187,188.5,113326.8072,2186623.223,1176.078159,QuarterCore,1,20,0.01715
17DD0009,CU_CLIFF,40232358,190,191.5,113326.0365,2186622.481,1173.275488,QuarterCore,1,18,0.0223
17DD0009,CU_CLIFF,40232374,210.66,212,113320.8067,2186617.331,1154.048747,QuarterCore,1,25,0.0415
17DD0009,CU_CLIFF,40232419,267,268.5,113306.4876,2186603.349,1101.298166,QuarterCore,1,50,0.0751
17DD0009,CU_CLIFF,40232433,282.5,284,113302.51,2186599.622,1086.788274,QuarterCore,1,38,0.0816
17DD0009,CU_CLIFF,40232467,322.85,324.12,113292.328,2186590.039,1049.060898,QuarterCore,1,19,0.0323
17DD0009,CU_CLIFF,40232472,328.5,329.85,113290.9074,2186588.693,1043.718224,QuarterCore,1,180,0.199
17DD0009,CU_CLIFF,40232486,346.5,348,113286.4258,2186584.424,1026.736005,QuarterCore,1,54,0.191
17DD0009,CU_CLIFF,40232511,377.8,379.54,113278.6606,2186576.964,997.2186607,QuarterCore,1,18,0.0436
17DD0009,CU_CLIFF,40232513,381,382.5,113277.9007,2186576.229,994.3257425,QuarterCore,1,34,0.0598
17DD0009,CU_CLIFF,40232514,382.5,384,113277.5307,2186575.871,992.9168941,QuarterCore,1,33,0.0652
17DD0009,CU_CLIFF,40232519,389.5,391,113275.8042,2186574.199,986.3423417,QuarterCore,1,24,0.0493
17DD0009,CU_CLIFF,40232531,401.5,403,113272.8464,2186571.328,975.0727268,QuarterCore,1,56,0.0723
17DD0009,CU_CLIFF,40232548,423.5,425,113267.4135,2186566.079,954.410411,QuarterCore,1,72,0.0875
17DD0009,CU_CLIFF,40232567,444.5,445.85,113262.2294,2186561.115,934.7547357,QuarterCore,1,71,0.111
17DD0009,CU_CLIFF,40232571,449.25,450.5,113261.0631,2186560.004,930.3394868,QuarterCore,1,43,0.0643
17DD0009,CU_CLIFF,40232582,464,465.5,113257.365,2186556.498,916.3644581,QuarterCore,1,27,0.0312
17DD0009,CU_CLIFF,40232584,466.5,467.4,113256.8175,2186555.981,914.2974668,QuarterCore,1,15,0.0322
17DD0009,CU_CLIFF,40232606,492,493.5,113250.3812,2186549.942,890.0540499,QuarterCore,1,81,0.118
17DD0009,CU_CLIFF,40232608,495,496.5,113249.6305,2186549.244,887.2344542,QuarterCore,1,36,0.0674
17DD0009,CU_CLIFF,40232614,501.95,503.5,113247.8827,2186547.629,880.6780769,QuarterCore,1,112,0.161
17DD0009,CU_CLIFF,40232622,512.5,514,113245.2379,2186545.21,870.7821921,QuarterCore,1,72,0.1205
17DD0009,CU_CLIFF,40232644,540.5,542,113238.1644,2186538.872,844.442091,QuarterCore,1,27,0.0567
17DD0009,CU_CLIFF,40232653,551,552.5,113235.4979,2186536.534,834.5591249,QuarterCore,1,36,0.0792
17DD0009,CU_CLIFF,40232661,561.5,563,113232.8283,2186534.213,824.6731423,QuarterCore,1,26,0.0361
17DD0009,CU_CLIFF,40232693,604.5,606,113222.1343,2186524.639,784.1395835,QuarterCore,1,151,0.24
17DD0009,CU_CLIFF,40232706,621,622.5,113218.1199,2186520.945,768.5675126,QuarterCore,1,104,0.0955
17DD0009,CU_CLIFF,40232732,659,661,113208.7306,2186512.527,732.4561186,QuarterCore,1,32,0.0476
17DD0009,CU_CLIFF,40232762,699,700.5,113198.8587,2186504.068,694.8923031,QuarterCore,1,253,0.268
17DD0009,CU_CLIFF,40232773,712.01,713.75,113195.596,2186501.369,682.4638886,QuarterCore,1,577,0.686
17DD0009,CU_CLIFF,40232801,746,747.47,113187.1979,2186494.622,650.3686049,QuarterCore,1,172,0.214
17DD0009,CU_CLIFF,40232833,780.09,781.5,113178.8173,2186487.932,618.0407144,QuarterCore,1,373,0.396
17DD0009,CU_CLIFF,40232854,801,802,113173.7556,2186483.889,598.3753056,QuarterCore,1,689,0.527
17DD0009,CU_CLIFF,40232857,804,805,113173.0185,2186483.306,595.5262782,QuarterCore,1,599,0.468
17DD0009,CU_CLIFF,40232877,824.86,825.5,113167.8826,2186479.318,575.8952324,QuarterCore,1,77,0.118
17DD0009,CU_CLIFF,40232883,831,832.5,113166.2322,2186478.061,569.6613121,QuarterCore,1,499,0.549
17DD0009,CU_CLIFF,40232906,860,861.5,113158.8287,2186472.582,542.1629032,QuarterCore,1,438,0.501
17DD0009,CU_CLIFF,40232907,861.5,863,113158.4422,2186472.3,540.741144,QuarterCore,1,331,0.358
17DD0009,CU_CLIFF,40232909,864.5,866,113157.6672,2186471.737,537.8982127,QuarterCore,1,374,0.326
17DD0009,CU_CLIFF,40232927,889,890.5,113151.3198,2186467.132,514.6872815,QuarterCore,1,316,0.334
17DD0009,CU_CLIFF,40232938,906,907.5,113146.8959,2186463.926,498.5890439,QuarterCore,1,622,0.504
17DD0009,CU_CLIFF,40232962,937,938.69,113138.7859,2186458.153,469.1306383,QuarterCore,1,794,0.585
17DD0009,CU_CLIFF,40232981,961.5,963,113132.4356,2186453.834,445.9656661,QuarterCore,1,679,0.428
17DD0009,CU_CLIFF,40236004,990,991.5,113125.0232,2186449.042,418.8670278,QuarterCore,1,692,0.549
17DD0009,CU_CLIFF,40236006,991.5,993,113124.6311,2186448.796,417.440303,QuarterCore,1,700,0.578
17DD0009,CU_CLIFF,40236009,996,997.5,113123.448,2186448.069,413.1597677,QuarterCore,1,645,0.461
17DD0009,CU_CLIFF,40236016,1004.83,1006.5,113121.0974,2186446.644,404.6791635,QuarterCore,1,504,0.427
17DD0009,CU_CLIFF,40236017,1006.5,1008,113120.6776,2186446.395,403.1712807,QuarterCore,1,600,0.457
17DD0009,CU_CLIFF,40236037,1033.5,1035,113113.47,2186442.264,377.4811499,QuarterCore,1,171,0.149
17DD0009,CU_CLIFF,40236042,1039.6,1041,113111.8379,2186441.376,371.72353,QuarterCore,1,106,0.0949
17DD0009,CU_CLIFF,40236048,1047,1048.23,113109.8674,2186440.299,364.7617733,QuarterCore,1,170,0.113
17DD0009,CU_CLIFF,40236062,1063.5,1064.5,113105.4824,2186437.851,349.1654075,QuarterCore,1,1120,0.545
17DD0009,CU_CLIFF,40236095,1101.75,1103,113095.4524,2186431.854,312.6133198,QuarterCore,1,283,0.1815
17DD0009,CU_CLIFF,40236103,1111.5,1112.63,113092.9586,2186430.346,303.372008,QuarterCore,1,547,0.272
17DD0009,CU_CLIFF,40236124,1139,1140.5,113085.8905,2186426.246,276.9204158,QuarterCore,1,199,0.103
17DD0009,CU_CLIFF,40236131,1148,1150,113083.5501,2186424.946,268.0664361,QuarterCore,1,266,0.12
17DD0009,CU_CLIFF,40236157,1187.14,1188.27,113073.821,2186419.67,230.9775728,QuarterCore,1,558,0.245
17DD0009,CU_CLIFF,40236179,1219.5,1221,113065.6318,2186414.992,199.8292348,QuarterCore,1,494,0.195
17DD0009,CU_CLIFF,40236206,1252.5,1254,113057.2986,2186410.276,168.2490684,QuarterCore,1,325,0.154
17DD0009,CU_CLIFF,40236236,1292,1294,113047.2263,2186405.077,130.1497268,QuarterCore,1,239,0.1295
17DD0009,CU_CLIFF,40236239,1298,1300,113045.71,2186404.32,124.3939243,QuarterCore,1,340,0.1385
17DD0009,CU_CLIFF,40236261,1327.5,1329,113038.3589,2186400.672,96.31882645,QuarterCore,1,371,0.1855
17DD0009,CU_CLIFF,40236263,1330.5,1332,113037.6088,2186400.301,93.43787283,QuarterCore,1,292,0.167
17DD0009,CU_CLIFF,40236266,1333.5,1335,113036.8592,2186399.931,90.55669187,QuarterCore,1,344,0.134
17DD0009,CU_CLIFF,40236289,1367,1369,113028.4755,2186395.82,58.12406058,QuarterCore,1,163,0.131
17DD0009,CU_CLIFF,40236293,1373,1375,113026.9835,2186395.1,52.35729196,QuarterCore,1,312,0.158
17DD0009,CU_CLIFF,40236297,1381,1383,113024.9901,2186394.145,44.66876766,QuarterCore,1,115,0.0978
17DD0010,CU_CLIFF,40236336,15.5,17.07,113041.8047,2186377.718,1485.155487,QuarterCore,1,7,0.0134
17DD0010,CU_CLIFF,40236354,41.5,43.31,113044.1671,2186374.398,1459.355278,QuarterCore,1,7,0.00566
17DD0010,CU_CLIFF,40236359,49,51,113044.861,2186373.428,1451.854525,QuarterCore,1,11,0.01535
17DD0010,CU_CLIFF,40236374,76.06,79.25,113047.3832,2186369.876,1424.544774,QuarterCore,1,27,0.01615
17DD0010,CU_CLIFF,40236415,145.39,147.39,113053.1805,2186361.018,1356.630224,QuarterCore,1,11,0.00518
17DD0010,CU_CLIFF,40236428,164.3,165.2,113054.6945,2186358.673,1338.483649,QuarterCore,1,34,0.0928
17DD0010,CU_CLIFF,40236431,167.2,169.36,113054.9864,2186358.224,1334.994511,QuarterCore,1,7,0.00816
17DD0010,CU_CLIFF,40236438,176,177.5,113055.6879,2186357.149,1326.622332,QuarterCore,1,6,0.00156
17DD0010,CU_CLIFF,40236449,190.78,191.78,113056.8918,2186355.315,1312.258934,QuarterCore,1,11,0.032
17DD0010,CU_CLIFF,40236457,198.5,200.05,113057.5507,2186354.315,1304.354108,QuarterCore,1,25,0.016
17DD0010,CU_CLIFF,40236471,217.5,219,113059.1029,2186351.967,1285.589042,QuarterCore,1,10,0.0276
17DD0010,CU_CLIFF,40236473,220.5,222,113059.3471,2186351.598,1282.621797,QuarterCore,1,13,0.0214
17DD0010,CU_CLIFF,40236483,231.9,233.5,113060.2735,2186350.203,1271.29493,QuarterCore,1,10,0.00322
17DD0010,CU_CLIFF,40236494,246.13,247.5,113061.4044,2186348.503,1257.328412,QuarterCore,1,18,0.0419
17DD0010,CU_CLIFF,40239008,262.5,263.5,113062.6711,2186346.58,1241.308055,QuarterCore,1,2,0.00305
17DD0010,CU_CLIFF,40239014,269.24,271.95,113063.2488,2186345.69,1233.787544,QuarterCore,1,4,0.00219
17DD0010,CU_CLIFF,40239025,283.24,284.43,113064.2332,2186344.156,1220.673668,QuarterCore,1,10,0.0108
17DD0010,CU_CLIFF,40239026,284.43,285.6,113064.3191,2186344.02,1219.504597,QuarterCore,1,24,0.015
17DD0010,CU_CLIFF,40239027,285.6,286.77,113064.4042,2186343.886,1218.345433,QuarterCore,1,32,0.0436
17DD0010,CU_CLIFF,40239041,301.5,303,113065.5556,2186342.059,1202.426324,QuarterCore,1,4,0.00262
17DD0010,CU_CLIFF,40239047,311.5,313,113066.2565,2186340.935,1192.514383,QuarterCore,1,2,0.0128
17DD0010,CU_CLIFF,40239048,313,314.5,113066.3627,2186340.767,1191.027616,QuarterCore,1,1,0.00128
17DD0010,CU_CLIFF,40239053,318.42,320,113066.7491,2186340.155,1185.615785,QuarterCore,1,3,0.00088
17DD0010,CU_CLIFF,40239056,321.36,323,113066.9601,2186339.823,1182.672013,QuarterCore,1,6,0.00119
17DD0010,CU_CLIFF,40239073,344,345.5,113068.5938,2186337.306,1160.302365,QuarterCore,1,6,0.00256
17DD0010,CU_CLIFF,40239093,368.6,370,113070.4241,2186334.587,1135.972076,QuarterCore,1,4,0.00097
17DD0010,CU_CLIFF,40239106,385.5,387,113071.717,2186332.722,1119.174756,QuarterCore,1,2,0.00171
17DD0010,CU_CLIFF,40239146,437.5,439.06,113075.7566,2186327.041,1067.613858,QuarterCore,1,7,0.0016
17DD0010,CU_CLIFF,40239187,489.5,490.73,113080.1437,2186321.383,1016.275996,QuarterCore,1,12,0.0112
17DD0010,CU_CLIFF,40239214,522.5,524,113083.0924,2186317.76,983.4720198,QuarterCore,1,4,0.00207
17DD0010,CU_CLIFF,40239228,540.5,541.5,113084.6267,2186315.832,965.893864,QuarterCore,1,11,0.0049
17DD0010,CU_CLIFF,40239239,554,555.44,113085.7997,2186314.348,952.3048294,QuarterCore,1,18,0.0332
17DD0010,CU_CLIFF,40239257,577.17,579.37,113087.8785,2186311.821,928.9832973,QuarterCore,1,18,0.01645
17DD0010,CU_CLIFF,40239263,584.4,585.5,113088.4862,2186311.11,922.3691869,QuarterCore,1,29,0.0102
17DD0010,CU_CLIFF,40239292,620.64,622.53,113091.9595,2186307.252,886.1038113,QuarterCore,1,6,0.00481
17DD0010,CU_CLIFF,40239303,634,635.5,113093.2192,2186305.878,873.0714617,QuarterCore,1,27,0.0228
17DD0010,CU_CLIFF,40239306,638.5,640,113093.6473,2186305.41,868.6163852,QuarterCore,1,24,0.01635
17DD0010,CU_CLIFF,40239312,646.25,647.5,113094.3716,2186304.618,861.0673049,QuarterCore,1,16,0.00862
17DD0010,CU_CLIFF,40239322,658,659.13,113095.4763,2186303.408,849.4927234,QuarterCore,1,12,0.01895
17DD0010,CU_CLIFF,40239328,666.06,667.5,113096.2492,2186302.56,841.3582426,QuarterCore,1,10,0.00635
17DD0010,CU_CLIFF,40239329,667.5,669,113096.3871,2186302.409,839.9025724,QuarterCore,1,6,0.00144
17DD0010,CU_CLIFF,40239341,679.96,681.5,113097.5607,2186301.125,827.5443568,QuarterCore,1,9,0.00158
17DD0010,CU_CLIFF,40239351,694.5,696.38,113098.955,2186299.616,812.9785017,QuarterCore,1,14,0.00929
17DD0010,CU_CLIFF,40239356,701,703.17,113099.5904,2186298.937,806.3989486,QuarterCore,1,35,0.00729
17DD0010,CU_CLIFF,40239368,721,723,113101.5102,2186296.906,786.6810179,QuarterCore,1,9,0.00475
17DD0010,CU_CLIFF,40239376,730.88,732.97,113102.4761,2186295.897,776.8547625,QuarterCore,1,7,0.00593
17DD0010,CU_CLIFF,40239403,765.9,767.5,113105.826,2186292.37,742.4216962,QuarterCore,1,13,0.0129
17DD0010,CU_CLIFF,40239418,787,788.21,113107.7949,2186290.253,721.7175451,QuarterCore,1,7,0.00966
17DD0010,CU_CLIFF,40239426,798.5,800,113108.8738,2186289.075,710.1826503,QuarterCore,1,16,0.0258
17DD0010,CU_CLIFF,40239438,816.1,818,113110.4835,2186287.274,692.5473414,QuarterCore,1,27,0.0236
17DD0010,CU_CLIFF,40239444,825,827,113111.2717,2186286.368,683.6782037,QuarterCore,1,8,0.01225
17DD0010,CU_CLIFF,40239446,828.48,830.5,113111.5746,2186286.016,680.2193135,QuarterCore,1,9,0.00927
17DD0010,CU_CLIFF,40239477,872.22,874.22,113115.2673,2186281.63,636.8668695,QuarterCore,1,26,0.0369
17DD0010,CU_CLIFF,40239483,880.5,881.88,113115.9499,2186280.852,628.9643062,QuarterCore,1,54,0.0816
17DD0010,CU_CLIFF,40239509,920,921.5,113119.4384,2186277.136,589.7341456,QuarterCore,1,85,0.0619
17DD0010,CU_CLIFF,40239511,921.5,922.89,113119.5668,2186277.005,588.3008351,QuarterCore,1,160,0.156
17DD0010,CU_CLIFF,40239519,932,934,113120.5147,2186276.036,577.5811874,QuarterCore,1,92,0.0893
17DD0010,CU_CLIFF,40239521,934,935.89,113120.6837,2186275.863,575.6512551,QuarterCore,1,46,0.0756
17DD0010,CU_CLIFF,40239537,953,954.37,113122.2711,2186274.24,557.0493199,QuarterCore,1,417,0.8
17DD0010,CU_CLIFF,40239543,959,960,113122.7509,2186273.749,551.2749796,QuarterCore,1,338,0.612
17DD0010,CU_CLIFF,40239556,972.5,974,113123.8607,2186272.613,537.617005,QuarterCore,1,176,0.349
17DD0010,CU_CLIFF,40239559,976,977,113124.1203,2186272.348,534.3882678,QuarterCore,1,275,0.43
17DD0010,CU_CLIFF,40239573,990,991.5,113125.2653,2186271.196,520.2311116,QuarterCore,1,591,0.726
17DD0010,CU_CLIFF,40239591,1012.5,1014,113127.1288,2186269.387,497.8815226,QuarterCore,1,35,0.0594
17DD0010,CU_CLIFF,40239603,1026.93,1028.5,113128.3659,2186268.232,483.5158848,QuarterCore,1,196,0.241
17DD0010,CU_CLIFF,40239639,1071.6,1073.13,113132.1466,2186264.708,439.1661406,QuarterCore,1,228,0.288
17DD0010,CU_CLIFF,40239645,1079.28,1080.38,113132.7438,2186264.127,431.7477837,QuarterCore,1,348,0.441
17DD0010,CU_CLIFF,40239651,1085.5,1086.5,113133.2309,2186263.649,425.6156625,QuarterCore,1,255,0.315
17DD0010,CU_CLIFF,40239663,1098,1099,113134.1927,2186262.688,413.1898576,QuarterCore,1,308,0.486
17DD0010,CU_CLIFF,40239665,1100.59,1102.03,113134.4062,2186262.473,410.3962342,QuarterCore,1,185,0.267
17DD0010,CU_CLIFF,40239701,1139,1140,113137.3285,2186259.635,372.424102,QuarterCore,1,270,0.284
17DD0010,CU_CLIFF,40239706,1145.5,1147,113137.8487,2186259.15,365.7117306,QuarterCore,1,382,0.54
17DD0010,CU_CLIFF,40239708,1148.5,1150,113138.0805,2186258.937,362.7282874,QuarterCore,1,259,0.287
17DD0010,CU_CLIFF,40239721,1162.5,1164,113139.1629,2186257.948,348.8052814,QuarterCore,1,206,0.264
17DD0010,CU_CLIFF,40239724,1167.17,1168.5,113139.5164,2186257.623,344.2454912,QuarterCore,1,508,0.67
17DD0010,CU_CLIFF,40239727,1171,1172,113139.7979,2186257.361,340.6006999,QuarterCore,1,412,0.504
17DD0010,CU_CLIFF,40239744,1189,1190.5,113141.1878,2186256.038,322.4518426,QuarterCore,1,369,0.592
17DD0010,CU_CLIFF,40239748,1193.6,1195,113141.5313,2186255.704,317.9271898,QuarterCore,1,256,0.384
17DD0010,CU_CLIFF,40239753,1198,1199,113141.8467,2186255.392,313.7506511,QuarterCore,1,291,0.451
17DD0010,CU_CLIFF,40239759,1204.5,1206.15,113142.3572,2186254.883,306.9638574,QuarterCore,1,287,0.374
17DD0010,CU_CLIFF,40239791,1241,1242,113144.9952,2186252.159,270.9881874,QuarterCore,1,221,0.432
17DD0010,CU_CLIFF,40239796,1246,1247.25,113145.3569,2186251.785,265.8896715,QuarterCore,1,271,0.538
17DD0010,CU_CLIFF,40239798,1248.5,1250,113145.5401,2186251.596,263.2778994,QuarterCore,1,245,0.556
17DD0010,CU_CLIFF,40239807,1259.6,1261.65,113146.3263,2186250.786,251.9590663,QuarterCore,1,344,0.572
17DD0010,CU_CLIFF,40239813,1267,1268.33,113146.8049,2186250.294,244.952605,QuarterCore,1,293,0.521
17DD0010,CU_CLIFF,40239842,1299.65,1301,113148.9647,2186248.099,212.4380872,QuarterCore,1,181,0.327
17DD0010,CU_CLIFF,40239908,1380.5,1382,113154.3643,2186242.671,131.87684,QuarterCore,1,659,0.829
17DD0010,CU_CLIFF,40239914,1387,1388,113154.8062,2186242.179,125.6619321,QuarterCore,1,870,0.964
17DD0010,CU_CLIFF,40239917,1389,1390,113154.9478,2186242.021,123.6732446,QuarterCore,1,988,0.993
17DD0010,CU_CLIFF,40239923,1394,1395.28,113155.3139,2186241.604,118.5632599,QuarterCore,1,402,0.731
17DD0010,CU_CLIFF,40239924,1395.28,1396.5,113155.4034,2186241.501,117.3207763,QuarterCore,1,592,0.839
17DD0010,CU_CLIFF,40239934,1407.56,1409.57,113156.3229,2186240.452,104.7227732,QuarterCore,1,469,0.678
17DD0010,CU_CLIFF,40239963,1440,1441.5,113158.729,2186237.995,72.72218764,QuarterCore,1,497,0.414
17DD0010,CU_CLIFF,40239964,1441.5,1442.5,113158.8235,2186237.907,71.4788991,QuarterCore,1,506,0.545
17DD0010,CU_CLIFF,40239988,1468.22,1470.08,113160.8879,2186236.131,44.4659261,QuarterCore,1,646,0.743
17DD0010,CU_CLIFF,40239996,1476,1477.15,113161.45,2186235.674,37.07631842,QuarterCore,1,1160,1.035
17DD0010,CU_CLIFF,40240019,1501.93,1502.95,113163.3534,2186234.126,11.32798022,QuarterCore,1,1135,1.09
17DD0010,CU_CLIFF,40240069,1559.63,1560.94,113167.3516,2186230.859,-46.28607393,QuarterCore,1,381,0.414
17DD0010,CU_CLIFF,40240085,1577.64,1578.65,113168.5638,2186229.87,-64.07741203,QuarterCore,1,1580,0.814
17DD0010,CU_CLIFF,40240089,1583,1584.12,113168.9304,2186229.572,-69.47176883,QuarterCore,1,724,0.985
17DD0010,CU_CLIFF,40240103,1597.5,1599,113169.9273,2186228.782,-84.10657322,QuarterCore,1,162,0.143
17DD0010,CU_CLIFF,40240118,1617,1618,113171.2454,2186227.808,-103.2866637,QuarterCore,1,396,0.455
17DD0010,CU_CLIFF,40240121,1619.31,1620.51,113171.411,2186227.69,-105.6880616,QuarterCore,1,322,0.318
17DD0010,CU_CLIFF,40240134,1636,1637.38,113172.5686,2186226.909,-122.4098635,QuarterCore,1,356,0.342
17DD0010,CU_CLIFF,40240139,1641.8,1642.9,113172.96,2186226.656,-128.0506443,QuarterCore,1,605,0.587
17DD0010,CU_CLIFF,40240151,1657,1658.75,113174.0318,2186225.972,-143.5234784,QuarterCore,1,528,0.63
17DD0010,CU_CLIFF,40240158,1666.36,1668.05,113174.6669,2186225.547,-152.8221271,QuarterCore,1,433,0.532
17DD0010,CU_CLIFF,40240177,1689.05,1690.55,113176.1702,2186224.47,-175.3413272,QuarterCore,1,385,0.502
17DD0010,CU_CLIFF,40240197,1712.5,1713.74,113177.6675,2186223.29,-198.5832469,QuarterCore,1,587,0.517
18DD0011,CU_CLIFF,40244313,24.38,25.3,112707.333,2186617.686,1407.687131,QuarterCore,1,16,0.097
18DD0011,CU_CLIFF,40244346,67.13,69.13,112709.8371,2186615.823,1364.510168,QuarterCore,1,31,0.0211
18DD0011,CU_CLIFF,40244403,157.3,159.3,112713.552,2186612.881,1274.466412,QuarterCore,1,10,0.00243
18DD0011,CU_CLIFF,40244449,227.68,228.82,112715.9505,2186610.956,1204.584077,QuarterCore,1,13,0.00305
18DD0011,CU_CLIFF,40244451,228.82,230.82,112716.0035,2186610.913,1203.015571,QuarterCore,1,12,0.00384
18DD0011,CU_CLIFF,40244501,311,312,112718.755,2186608.66,1121.413025,QuarterCore,1,9,0.00133
18DD0011,CU_CLIFF,40244511,326,328,112719.2403,2186608.251,1105.926026,QuarterCore,1,2,0.00022
18DD0011,CU_CLIFF,40244538,373,375,112720.4405,2186607.145,1058.954515,QuarterCore,1,3,0.00038
18DD0011,CU_CLIFF,40244549,390,392,112720.8376,2186606.741,1041.963975,QuarterCore,1,5,0.00376
18DD0011,CU_CLIFF,40244554,397.1,399,112721.0063,2186606.565,1034.918182,QuarterCore,1,10,0.00334
18DD0011,CU_CLIFF,40244558,405,407.21,112721.203,2186606.357,1026.868279,QuarterCore,1,7,0.00297
18DD0011,CU_CLIFF,40244561,408.89,409.7,112721.282,2186606.272,1023.680386,QuarterCore,1,2,0.00228
18DD0011,CU_CLIFF,40244578,436,438,112721.9825,2186605.499,995.9950384,QuarterCore,1,7,0.00216
18DD0011,CU_CLIFF,40244587,449.45,451.45,112722.3155,2186605.113,982.554692,QuarterCore,1,0.5,0.00067
18DD0011,CU_CLIFF,40244611,484.57,486.57,112723.1373,2186604.099,947.4589745,QuarterCore,1,5,0.00133
18DD0011,CU_CLIFF,40244618,497.05,497.94,112723.4072,2186603.763,935.5417704,QuarterCore,1,9,0.0222
18DD0011,CU_CLIFF,40244634,516.35,518.35,112723.8748,2186603.27,915.6984195,QuarterCore,1,4,0.00322
18DD0011,CU_CLIFF,40244647,533.5,534.06,112724.268,2186602.925,899.2767549,QuarterCore,1,9,0.0105
18DD0011,CU_CLIFF,40244672,568,570.21,112725.1666,2186602.293,863.9688975,QuarterCore,1,13,0.00152
18DD0011,CU_CLIFF,40244687,591,593,112725.8643,2186601.811,841.0896433,QuarterCore,1,8,0.00123
18DD0011,CU_CLIFF,40244719,639.86,642.86,112727.613,2186600.57,791.7762993,QuarterCore,1,9,0.0063
18DD0011,CU_CLIFF,40244728,657.82,659.63,112728.2705,2186600.12,774.4296078,QuarterCore,1,3,0.00067
18DD0011,CU_CLIFF,40244762,731,734,112731.1492,2186598.283,700.7337105,QuarterCore,1,5,0.00122
18DD0011,CU_CLIFF,40244778,770,773,112732.6903,2186597.466,661.7727621,QuarterCore,1,2,0.00078
